"category","favorites","image_count","name","price_raw","product_reviews","seller_name","seller_rating","seller_reviews","tags","url"
,"11","5","Balinese dancer, made of Waru wood, carving is exceptional.  measures 19” tall x 5” wide. Indonesian dancer mask.  piece of art.","$99.00","218","GildedHummingbird","4.95","218",,"https://www.etsy.com/listing/4374130717/balinese-dancer-made-of-waru-wood?click_key=EuverqObemztUawghLvA_EtjKaa7%3ALTfd94dfb00ae63e494e67231d5330f5ba88326477&click_sum=ab6c6261&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-1-1&cns=1"
,"0","3","Vintage Rangda Balinese Indonsian Mask","$75.00","5","GrandmasSecondChance","5","5",,"https://www.etsy.com/listing/4489981061/vintage-rangda-balinese-indonsian-mask?click_key=d1296fad-e88b-4bec-9f07-0b4b517d3beb%3ALTf2b426b885b988d6925af7d2a25c7ba70c2a4efe&click_sum=4bed1613&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-1-2&organic_search_click=1&frs=1&sts=1&content_source=d1296fad-e88b-4bec-9f07-0b4b517d3beb%253ALTf2b426b885b988d6925af7d2a25c7ba70c2a4efe"
,"68","3","Handcarved Solidwood Furniture, Carving Furniture, Mango Wood Hand Carved Sideboard with Floral Motifs, Rustic Mango Wood Floral Cabinet","$1,961.25+","36","HOJFurniture","4.87","36",,"https://www.etsy.com/listing/4411632931/handcarved-solidwood-furniture-carving?click_key=Eu6FzDLTsGmV3znRistJvYj7Tk18%3ALT1069a12f3b1745cc75d5eccc0e375cf07749ef5a&click_sum=ee543bc1&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-1-4&pro=1&frs=1&cns=1&sts=1"
,"68","5","Rangda Balinese Mask | FLAT Mask Printed from Hand-Painted Design with 3D Effect & Strap for Festivals, Parties, Costumes","$28.47","24","MaskPaskOfficial","2.71","24",,"https://www.etsy.com/listing/1870771437/rangda-balinese-mask-flat-mask-printed?click_key=d1296fad-e88b-4bec-9f07-0b4b517d3beb%3ALTd001c1e9c07dd26d8c75d36b33cb2349fe71df17&click_sum=a6fb8922&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-1-3&organic_search_click=1&content_source=d1296fad-e88b-4bec-9f07-0b4b517d3beb%253ALTd001c1e9c07dd26d8c75d36b33cb2349fe71df17"
,"3","11","Hand Carved Wood Nesting Tables Set of 2 Balinese Style Floral Relief Design","$125.00","178","behindthecreakydoor","4.75","178",,"https://www.etsy.com/listing/4479711562/hand-carved-wood-nesting-tables-set-of-2?click_key=075a4c9f-4ee6-4351-8b8b-637b21a92fe2%3ALTe641358c565047a8aa4a20a279569b45e63e9da5&click_sum=ad034348&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-1-2&organic_search_click=1&cns=1&content_source=075a4c9f-4ee6-4351-8b8b-637b21a92fe2%253ALTe641358c565047a8aa4a20a279569b45e63e9da5"
,"13","9","Byzantine Chain Bracelet Silver Tone | Geometric Link Bracelet • Balinese Style Jewelry • Toggle Clasp Bracelet","Now$11.20","9","EverluxeArts","4.9","9",,"https://www.etsy.com/listing/4474799409/byzantine-chain-bracelet-silver-tone-o?click_key=a9f0a978-6fae-4ed7-931c-fdff5c261dec%3ALT7c7ac3497392e953f5536d47cd4a49eb94bb0f8f&click_sum=5b55448d&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sr_gallery-1-2&organic_search_click=1&pro=1&content_source=a9f0a978-6fae-4ed7-931c-fdff5c261dec%253ALT7c7ac3497392e953f5536d47cd4a49eb94bb0f8f"
,"0","9","Balinese Vintage hand carved abstract woman in excellent vintage condition","$98.55","122","Billybucksplace","4.89","122",,"https://www.etsy.com/listing/4496857664/balinese-vintage-hand-carved-abstract?click_key=ca9c44ea-bd13-4c27-b195-b0ca66f2439e%3ALT5e90008e0850d69472a855c5648fbc53ff7c3ea7&click_sum=01c27037&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-1-2&organic_search_click=1&content_source=ca9c44ea-bd13-4c27-b195-b0ca66f2439e%253ALT5e90008e0850d69472a855c5648fbc53ff7c3ea7"
,"3","4","Balinese Paintings on Canvas in the Traditional Balinese Painting Style","Now$275.00","1025","byevansmith","4.91","1000",,"https://www.etsy.com/listing/4477858750/balinese-paintings-on-canvas-in-the?click_key=EuKcjBc6l5HNXhFJIJyupPBk7G60%3ALTcf53e8003ffa4fba4bcbde86da566a5f78417d4c&click_sum=7114d62a&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-1-1&frs=1"
,"210","10","Balinese Mask Three Eyed Demon Rakshasa | Carved Bali Folk Art Mask | Wood Carving Red","$98.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1599839224/balinese-mask-three-eyed-demon-rakshasa?click_key=d1296fad-e88b-4bec-9f07-0b4b517d3beb%3ALT00313036ab958f56d2135404bae319693925ee88&click_sum=8a5745af&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-1-1&organic_search_click=1&frs=1&sts=1&content_source=d1296fad-e88b-4bec-9f07-0b4b517d3beb%253ALT00313036ab958f56d2135404bae319693925ee88"
,"118","9","Balinese golden Lotus Motif Panel architectural Relief Wood Carving Bali wall Art teal 60""","$398.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1087990261/balinese-golden-lotus-motif-panel?click_key=EuYrX1KmPiO3YfKTcaRUTOznTM35%3ALTda542b77ee3f4d1091ed047fa7921b98b2798195&click_sum=17a15f8d&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-2-1&frs=1&cns=1&sts=1"
,"6","17","Carved Water Buffalo Skull with Traditional Balinese Motif - Black Wall Art Decor for Boho, Rustic & Eclectic Interiors","Now$409.07","81","JungleSkull","4.81","81",,"https://www.etsy.com/listing/4453368812/carved-water-buffalo-skull-with?click_key=EuYrX1KmPiO3YfKTcaRUTOznTM35%3ALTfd9cf1aa3de22804a6aa0ee1516250025f75761d&click_sum=4df921b8&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-2-2&pro=1&frs=1&sts=1"
,"0","20","Vintage Kamasan Bali Indonesia Textile Hand Painting Mural 74"" X 34"" Signed","Now$371.25","0","DejaStash",,"0",,"https://www.etsy.com/listing/4482689367/vintage-kamasan-bali-indonesia-textile?click_key=5d014941-c286-423c-ba96-9e5e2fa8e3d6%3ALTcac163d76dd930e23f2032cce6380d9a4fabca7e&click_sum=486a974e&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sr_gallery-2-1&organic_search_click=1&pro=1&content_source=5d014941-c286-423c-ba96-9e5e2fa8e3d6%253ALTcac163d76dd930e23f2032cce6380d9a4fabca7e"
,"0","5","Precious Vintage Balinese Carved Wood Sculpture Dancing Deity 78cm 4.6kg","$499.99","97","VENTALIA","4.54","97",,"https://www.etsy.com/listing/4478023918/precious-vintage-balinese-carved-wood?click_key=5d014941-c286-423c-ba96-9e5e2fa8e3d6%3ALTe93079940e11e37bdb55f2662a302e3ee214d9b8&click_sum=5e3029b6&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sr_gallery-2-2&organic_search_click=1&content_source=5d014941-c286-423c-ba96-9e5e2fa8e3d6%253ALTe93079940e11e37bdb55f2662a302e3ee214d9b8"
,"46","13","Om Mandala Wood Carving Wall Art, Balinese Decor (20x20 inch)","$206.10","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1224599111/unique-wall-hanging-decor-mandala-wall?click_key=EuYrX1KmPiO3YfKTcaRUTOznTM35%3ALTc90505919ec4dc1ee5d659a30c0b086184f0a315&click_sum=61062071&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-2-3&pro=1&cns=1&local_signal_search=1"
,"76","6","Balinese Sterling Silver Bracelet: Handcrafted Bali Jewelry","Now$210.46+","165","BaliChains","4.84","165",,"https://www.etsy.com/listing/1139743006/balinese-sterling-silver-bracelet?click_key=Eun0XHVCUn_OlwZ_VKPJsmXJOI6f%3ALT495127beacecaffc7c4801390461ab8758edef35&click_sum=080f1062&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-2-1&pro=1&frs=1&sts=1&local_signal_search=1"
,"71","10","Barong Mask, Balinese Wood Wall Art Decor","$125.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1217252155/rangda-mask-balinese-wood-wall-art-decor?click_key=Eu4jumgpctWyqT9I2i72_3p42Wad%3ALTc510d39a03fa5d545316e3fd7ca20da1c6cf040a&click_sum=694971b1&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-2-2&pro=1&cns=1&local_signal_search=1"
,"104","10","Triple Mudra Buddha Panel Hand Carved Suar Wood Bali Wall Sculpture Balinese Art","$198.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1521879303/triple-mudra-buddha-panel-hand-carved?click_key=Eu4jumgpctWyqT9I2i72_3p42Wad%3ALT5e6d29e882793d54d2873fcf0be6756b139fcd1a&click_sum=e9bdb59e&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-2-1&frs=1&sts=1"
,"9","10","Balinese Demon Mask, Vintage Hand Carved Hardwood, Indonesian Carving (20 x 20 x 10 cm)","$140.86","692","DownDeptfordMarket","4.97","692",,"https://www.etsy.com/listing/1905082571/balinese-demon-mask-vintage-hand-carved?click_key=e1801b9f-e488-41c3-a11e-9f8e316560fb%3ALT75113ba81e04e47e3aaa3884e02d2bff1be72991&click_sum=ed2493ba&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sr_gallery-2-1&organic_search_click=1&sts=1&content_source=e1801b9f-e488-41c3-a11e-9f8e316560fb%253ALT75113ba81e04e47e3aaa3884e02d2bff1be72991"
,"33","10","Vintage Indonesian wood carving panel with depth working women 1980s Balinese wood carvings women in jungle | Wood carving Bali rain forest","$222.11","573","Werlie","4.96","573",,"https://www.etsy.com/listing/1616166984/vintage-indonesian-wood-carving-panel?click_key=e1801b9f-e488-41c3-a11e-9f8e316560fb%3ALTc017be54f0db392826d277863f271a76fcc0149b&click_sum=1fdd6b01&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sr_gallery-2-2&organic_search_click=1&content_source=e1801b9f-e488-41c3-a11e-9f8e316560fb%253ALTc017be54f0db392826d277863f271a76fcc0149b"
,"8","4","Balinese Couple Art Print, Bali Cultural Heritage Portrait, Set of 2 Posters","$15.00+","557","ArtStationPrinting","4.84","557",,"https://www.etsy.com/listing/4381913981/balinese-couple-art-print-bali-cultural?click_key=Eu4jumgpctWyqT9I2i72_3p42Wad%3ALTdba0d7aa7d6e3cef26b570a8ba9a987f3920e4b2&click_sum=5f332abe&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-2-3"
,"8","9","Antique Indonesian Hand Carved Wooden Towel Rack | Balinese Folk Art Wall Rail","$107.85","43","AntykAllure","4.84","43",,"https://www.etsy.com/listing/4469422311/antique-indonesian-hand-carved-wooden?click_key=Eu4jumgpctWyqT9I2i72_3p42Wad%3ALT0b8779477e75ef29253fd222a8a2bbb6a98f737a&click_sum=91b791b8&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-2-4&cns=1&sts=1"
,"164","9","Hand-Carved Ganesha Pendant: Siberian Blue Quartz, Sterling Silver, Balinese Box","$555.00+","92","OriginalSiberianBlue","5","92",,"https://www.etsy.com/listing/829361548/hand-carved-ganesha-pendant-siberian?click_key=EubRLt-DcVSo-jmGj9zGZpFJl53a%3ALT32ce7b831ea3112a4f640d44c10a6f18fd98debc&click_sum=2f7cea50&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-1-3&frs=1&local_signal_search=1"
,"0","10","FFD #090 | Big Nautilus Shell Necklace 17 - 18 inches | Sterling Silver Gemstones With Nautilus Pendant | Big Gemstones, Nautilus Necklace","$386.00","959","AlbuquerqueTrader","4.86","959",,"https://www.etsy.com/listing/4327636046/ffd-090-big-nautilus-shell-necklace-17?click_key=EuWgFGApZoxTECHVZgAHeFiHvp61%3ALTdd7d3bdb4b6c466dafe030187f378b816d7aeb4f&click_sum=762fdfa1&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sc_gallery-3-1&frs=1"
,"118","9","Balinese golden Lotus Motif Panel architectural Relief Wood Carving Bali wall Art teal 60""","$398.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1087990261/balinese-golden-lotus-motif-panel?click_key=Euq9aJsVhI_J4aRyWkaPfMw7TEab%3ALT586defef302d8f0c433b018bb63d5ef4ccd104e4&click_sum=25306ef8&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-2-1&frs=1&cns=1&sts=1"
,"8","10","ATS-AYU020 | Big Nautilus Shell Necklace Pendant Options With Silver Chain | Sterling Silver Bali Nautilus Pendant | Lovely Shell Pendant","$64.00+","959","AlbuquerqueTrader","4.86","959",,"https://www.etsy.com/listing/1878919935/ats-ayu020-big-nautilus-shell-necklace?click_key=EuWgFGApZoxTECHVZgAHeFiHvp61%3ALT831f9a35118a25b6b10db5dd4544f50fdee81ffd&click_sum=72cae6a6&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sc_gallery-3-2&frs=1"
,"68","3","Handcarved Solidwood Furniture, Carving Furniture, Mango Wood Hand Carved Sideboard with Floral Motifs, Rustic Mango Wood Floral Cabinet","$1,961.25+","36","HOJFurniture","4.87","36",,"https://www.etsy.com/listing/4411632931/handcarved-solidwood-furniture-carving?click_key=EuTglZewa-ov66K0huZ79YSRZi9b%3ALTb0bada4de980a262e192afc17aab50498a68ba57&click_sum=75b3b99b&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-2-1&pro=1&frs=1&cns=1&sts=1"
,"7","5","Bali Galungan Oil Painting - Balinese Women, Original Artwork,  Bali Art Decor","$150.00","0","KaayoIndoTreasures",,"0",,"https://www.etsy.com/listing/1542834687/bali-galungan-oil-painting-balinese?click_key=d3240d19-c3cd-4940-bda1-e1a92b9ff027%3ALTa052b010319ca4841e31c020ea0f7c44125b4790&click_sum=003a6f84&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-3-1&organic_search_click=1&content_source=d3240d19-c3cd-4940-bda1-e1a92b9ff027%253ALTa052b010319ca4841e31c020ea0f7c44125b4790"
,"603","8","Balinese Twin Dragon Naga Relief Panel Hand Carved Wood Bali wall art 31""","$269.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/635728288/balinese-twin-dragon-naga-relief-panel?click_key=EuTglZewa-ov66K0huZ79YSRZi9b%3ALTadf116362444a692bb5f4d05259e8a790bafbdc2&click_sum=81d31e6f&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-2-2&frs=1&sca=1&sts=1"
,"26","13","Hand Carved Cempaka Wood Balinese Tropical Scenery Wall Hanging Decor","$269.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1605276587/wooden-tropical-balinese-scenery-wall?click_key=42efefbb-c796-4162-883e-0e83feea4c95%3ALT9a5ec69c352fd88dcf7145536b4856cb8aac1de0&click_sum=421ec126&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-2-1&organic_search_click=1&pro=1&cns=1&local_signal_search=1&content_source=42efefbb-c796-4162-883e-0e83feea4c95%253ALT9a5ec69c352fd88dcf7145536b4856cb8aac1de0"
,"35","10","Vintage Balinese Barong Mask Hand Carved Wood Folk Art Wall Decor Indonesian Tribal Art","$139.99","29","VintageThriftQueen","4.97","29",,"https://www.etsy.com/listing/4447762114/vintage-balinese-barong-mask-hand-carved?click_key=42efefbb-c796-4162-883e-0e83feea4c95%3ALTe1b0af1c49e3778d72240242893b6c4920d99d41&click_sum=83c6a794&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-2-2&organic_search_click=1&frs=1&cns=1&content_source=42efefbb-c796-4162-883e-0e83feea4c95%253ALTe1b0af1c49e3778d72240242893b6c4920d99d41"
,"1748","10","Hand Carved Mango Wood Nested End Tables, Natural Walnut Finish (Set of 2)","Now$224.25","119","Craftprise","4.68","119",,"https://www.etsy.com/listing/4377971499/hand-carved-mango-wood-nested-end-tables?click_key=EuTglZewa-ov66K0huZ79YSRZi9b%3ALTd555cda502f721d66bfbc99c30a480dfd32a0f4f&click_sum=ab6547bb&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-2-3&pro=1&bes=1"
,"50","13","Krishna and Arjuna Wood Carving 20 inch, Mahabharata War, Balinese Wall Art, Holiday Decor","$323.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1198379542/krishna-and-arjuna-in-mahabharata-war-20?click_key=EuZ7NoWY0cqIoFy1CVtxsBQSjRc1%3ALT2d637c826c72835d497ef9892f7a0a27fedb5a50&click_sum=37b1ed61&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-3-1&pro=1&local_signal_search=1"
,"71","10","Barong Mask, Balinese Wood Wall Art Decor","$125.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1217252155/rangda-mask-balinese-wood-wall-art-decor?click_key=EuTglZewa-ov66K0huZ79YSRZi9b%3ALTed9ab738b5550b247d90e9f9485e9fc02483c0f8&click_sum=63acc774&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-2-4&pro=1&cns=1&local_signal_search=1"
,"0","7","Queen Size Mandala Bed headboard Medit | Tropical Home Decor | Hand Carved Decor | Balinese Decorative Wall Art | Carved Bed Headboard |","Now$351.00","303","KultureDeco","4.63","303",,"https://www.etsy.com/listing/1270229778/queen-size-mandala-bed-headboard-medit?click_key=EuZ7NoWY0cqIoFy1CVtxsBQSjRc1%3ALT4d35397d6d6ac6856f9775ef9b6634af77afd2d0&click_sum=3b7e0ad2&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-3-2&pro=1&local_signal_search=1"
,"0","13","Vintage Balinese Figurative Painting Set | Signed KOS, Framed Wall Art","$751.00","5","CampWilsonandCo","5","5",,"https://www.etsy.com/listing/4404458967/vintage-balinese-figurative-painting-set?click_key=ba70957f-48ff-4214-a01d-9ba6a00e7959%3ALT9d3dcb57968b9b73a022d34cdf9a24d97bf53fba&click_sum=98649145&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sr_gallery-3-1&organic_search_click=1&content_source=ba70957f-48ff-4214-a01d-9ba6a00e7959%253ALT9d3dcb57968b9b73a022d34cdf9a24d97bf53fba"
,"3","16","Authentic Vintage Kamasan Balinese Painting – Traditional Indonesian Wall Art, Hand Painted Cultural Decor A132","Now$299.25","9","AntiqueGallery39521","5","9",,"https://www.etsy.com/listing/4430519626/authentic-vintage-kamasan-balinese?click_key=ba70957f-48ff-4214-a01d-9ba6a00e7959%3ALTaad12d1aac80220466e1658a5351a91ca606e4bc&click_sum=dea28424&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sr_gallery-3-2&organic_search_click=1&pro=1&frs=1&content_source=ba70957f-48ff-4214-a01d-9ba6a00e7959%253ALTaad12d1aac80220466e1658a5351a91ca606e4bc"
,"490","6","Balinese Mermaid Wood Wall Art Carving: Nyi Blorong Goddess of the South Seas","$159.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/649295113/balinese-mermaid-wood-wall-art-carving?click_key=EuZ7NoWY0cqIoFy1CVtxsBQSjRc1%3ALT54956d35f9f66a07f7bcb9110531bfbeed3d58f0&click_sum=5c41c5d3&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-3-3&frs=1&sts=1"
,"3","10","Hand Carved Wood Plate: Balinese Floral Centerpiece (13.5"")","$143.55","745","33imports","4.81","745",,"https://www.etsy.com/listing/1543194933/hand-carved-wood-plate-balinese-floral?click_key=EuZ7NoWY0cqIoFy1CVtxsBQSjRc1%3ALT4b296360468bacb95b34d917eaea47a48a88018c&click_sum=fbfcf98a&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-3-4&frs=1"
,"35","5","Vintage Bali Java Indonesian Sura Sterling Silver Filigree Dragon Cuff Bracelet","$245.00","512","HStewartH","4.99","512",,"https://www.etsy.com/listing/1366434543/vintage-bali-java-indonesian-sura?click_key=4dc43551-3064-4e04-b5e1-d72ce28e61ae%3ALT488d18eac5c3fd99fe1e95738acd7fde179a1049&click_sum=1f7e772b&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sr_gallery-2-1&organic_search_click=1&content_source=4dc43551-3064-4e04-b5e1-d72ce28e61ae%253ALT488d18eac5c3fd99fe1e95738acd7fde179a1049"
,"9","10","Original vintage Bali wood Carving Art, depicting the Balinese Goddess Dewi Uma, Bali Island of the Gods Indonesia, Bali Hindu Religios Art,","$228.21","752","DanovaVintage","4.91","752",,"https://www.etsy.com/listing/1889210772/original-vintage-bali-wood-carving-art?click_key=a64d48fc-4e88-4250-9e61-5ab9320a6aef%3ALT2128326c7c738976dd41e7089243043a7bb47416&click_sum=379f5b29&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-2-1&organic_search_click=1&content_source=a64d48fc-4e88-4250-9e61-5ab9320a6aef%253ALT2128326c7c738976dd41e7089243043a7bb47416"
